TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,GAME,ROUND,gametype
PHX,2024-05-31,UTA,"BOOKER, DEVIN",33,18,3,0,3,4,1,0,0,7,19,0.3684210526315789,2,7,0.2857142857142857,2,2,1,2,UTA,0,26,,107,99,NA,W,3,3,PLAYOFF
PHX,2024-05-31,UTA,"AYTON, DEANDRE",36,13,11,1,10,3,1,0,2,6,7,0.8571428571428571,0,0,NA,1,2,0.5,1,UTA,0,28,,107,99,NA,W,3,3,PLAYOFF
PHX,2024-05-31,UTA,"BRIDGES, MIKAL",31,12,2,0,2,4,2,0,1,4,8,0.5,0,1,0,4,4,1,4,UTA,0,20,,107,99,NA,W,3,3,PLAYOFF
PHX,2024-05-31,UTA,"AVDIJA, DENI",32,12,7,0,7,4,0,0,1,5,12,0.4166666666666667,1,5,0.2,1,2,0.5,0,UTA,0,23,,107,99,23.407103825136613,W,3,3,PLAYOFF
PHX,2024-05-31,UTA,"SUGGS, JALEN",25,11,6,0,6,3,1,1,1,4,6,0.6666666666666666,3,3,1,0,0,NA,1,UTA,0,22,,107,99,NA,W,3,3,PLAYOFF
PHX,2024-05-31,UTA,"LIVELY, DERECK",18,6,4,1,3,0,0,1,0,3,3,1,0,0,NA,0,0,NA,1,UTA,0,11,,107,99,NA,W,3,3,PLAYOFF
PHX,2024-05-31,UTA,"WESTBROOK, RUSSELL",17,6,2,1,1,2,0,0,1,3,4,0.75,0,1,0,0,0,NA,0,UTA,0,10,,107,99,NA,W,3,3,PLAYOFF
PHX,2024-05-31,UTA,"HACHIMURA, RUI",17,5,2,0,2,3,0,0,1,1,6,0.16666666666666666,1,2,0.5,2,2,1,0,UTA,0,10,,107,99,NA,W,3,3,PLAYOFF
PHX,2024-06-02,UTA,"BOOKER, DEVIN",36,30,1,0,1,7,1,0,1,12,20,0.6,2,6,0.3333333333333333,4,4,1,1,UTA,0,39,,101,111,NA,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"AYTON, DEANDRE",26,17,11,2,9,2,1,0,2,7,10,0.7,0,0,NA,3,4,0.75,6,UTA,0,31,,101,111,NA,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"LEONARD, KAWHI",36,14,6,0,6,6,0,0,1,5,12,0.4166666666666667,1,1,1,3,3,1,4,UTA,0,26,,101,111,NA,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"BRIDGES, MIKAL",33,11,4,1,3,1,0,0,2,5,10,0.5,1,2,0.5,0,0,NA,1,UTA,0,16,,101,111,NA,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"WESTBROOK, RUSSELL",15,9,3,1,2,3,0,0,0,4,8,0.5,0,2,0,1,4,0.25,0,UTA,0,15,,101,111,NA,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"AVDIJA, DENI",35,8,2,0,2,3,1,1,1,4,12,0.3333333333333333,0,0,NA,0,0,NA,3,UTA,0,15,,101,111,23.41256830601093,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"HACHIMURA, RUI",16,6,5,1,4,1,0,0,0,3,7,0.42857142857142855,0,0,NA,0,0,NA,0,UTA,0,12,,101,111,NA,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"SUGGS, JALEN",22,4,2,0,2,2,1,0,0,2,9,0.2222222222222222,0,3,0,0,0,NA,2,UTA,0,9,,101,111,NA,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"LIVELY, DERECK",18,2,4,1,3,1,1,0,0,1,3,0.3333333333333333,0,0,NA,0,0,NA,1,UTA,0,8,,101,111,NA,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"SMITH, JALEN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,UTA,0,0,,101,111,24.213698630136985,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"ACHIUWA, PRECIOUS",1,0,1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,UTA,0,1,,101,111,24.702185792349727,L,4,3,PLAYOFF
PHX,2024-06-02,UTA,"LANDALE, JOCK",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,UTA,0,0,,101,111,NA,L,4,3,PLAYOFF
PHX,2024-06-03,@UTA,"BOOKER, DEVIN",40,27,3,0,3,10,3,1,1,9,18,0.5,1,5,0.2,8,8,1,2,UTA,0,44,,116,99,NA,W,5,3,PLAYOFF
PHX,2024-06-03,@UTA,"AYTON, DEANDRE",39,22,16,3,13,0,0,1,0,10,13,0.7692307692307693,0,1,0,2,2,1,1,UTA,0,39,,116,99,NA,W,5,3,PLAYOFF
PHX,2024-06-03,@UTA,"LEONARD, KAWHI",33,21,2,0,2,6,2,0,0,9,13,0.6923076923076923,3,4,0.75,0,0,NA,1,UTA,0,31,,116,99,NA,W,5,3,PLAYOFF
PHX,2024-06-03,@UTA,"AVDIJA, DENI",29,14,2,1,1,2,0,0,1,5,8,0.625,1,1,1,3,3,1,1,UTA,0,18,,116,99,23.415300546448087,W,5,3,PLAYOFF
PHX,2024-06-03,@UTA,"BRIDGES, MIKAL",33,10,6,1,5,4,2,0,0,3,12,0.25,1,2,0.5,3,4,0.75,2,UTA,0,22,,116,99,NA,W,5,3,PLAYOFF
PHX,2024-06-03,@UTA,"WILLIAMS, JALEN",24,9,3,1,2,0,0,0,4,4,9,0.4444444444444444,0,1,0,1,2,0.5,1,UTA,0,12,,116,99,NA,W,5,3,PLAYOFF
PHX,2024-06-03,@UTA,"SUGGS, JALEN",16,7,1,0,1,2,1,0,0,2,6,0.3333333333333333,1,2,0.5,2,2,1,0,UTA,0,11,,116,99,NA,W,5,3,PLAYOFF
PHX,2024-06-03,@UTA,"LIVELY, DERECK",13,5,3,0,3,0,0,1,0,2,2,1,0,0,NA,1,1,1,2,UTA,0,9,,116,99,NA,W,5,3,PLAYOFF
PHX,2024-06-03,@UTA,"WESTBROOK, RUSSELL",13,1,4,1,3,4,0,1,1,0,3,0,0,0,NA,1,2,0.5,1,UTA,0,10,,116,99,NA,W,5,3,PLAYOFF
PHX,2024-06-06,CLE,"LEONARD, KAWHI",32,25,1,0,1,4,1,0,0,9,20,0.45,1,5,0.2,6,6,1,2,CLE,0,31,,116,111,NA,W,1,4,PLAYOFF
PHX,2024-06-06,CLE,"WILLIAMS, JALEN",34,18,5,3,2,6,0,0,0,8,17,0.47058823529411764,0,0,NA,2,2,1,1,CLE,0,29,,116,111,NA,W,1,4,PLAYOFF
PHX,2024-06-06,CLE,"AYTON, DEANDRE",38,18,20,3,17,2,1,3,0,8,14,0.5714285714285714,0,0,NA,2,2,1,3,CLE,0,44,,116,111,NA,W,1,4,PLAYOFF
PHX,2024-06-06,CLE,"BOOKER, DEVIN",33,17,4,0,4,3,0,0,3,7,18,0.3888888888888889,0,1,0,3,4,0.75,0,CLE,0,24,,116,111,NA,W,1,4,PLAYOFF
PHX,2024-06-06,CLE,"WESTBROOK, RUSSELL",14,11,4,1,3,3,0,0,0,5,10,0.5,1,4,0.25,0,1,0,0,CLE,0,18,,116,111,NA,W,1,4,PLAYOFF
PHX,2024-06-06,CLE,"SUGGS, JALEN",25,10,1,0,1,3,0,0,0,4,5,0.8,0,0,NA,2,3,0.6666666666666666,2,CLE,0,14,,116,111,NA,W,1,4,PLAYOFF
PHX,2024-06-06,CLE,"AVDIJA, DENI",20,9,4,0,4,1,1,1,0,3,6,0.5,0,0,NA,3,3,1,1,CLE,0,16,,116,111,23.42349726775956,W,1,4,PLAYOFF
PHX,2024-06-06,CLE,"BRIDGES, MIKAL",34,8,6,2,4,4,3,1,2,3,6,0.5,1,1,1,1,2,0.5,2,CLE,0,22,,116,111,NA,W,1,4,PLAYOFF
PHX,2024-06-06,CLE,"LIVELY, DERECK",10,0,2,0,2,0,0,0,1,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,2,,116,111,NA,W,1,4,PLAYOFF
PHX,2024-06-08,CLE,"BOOKER, DEVIN",36,21,4,0,4,6,0,0,3,8,21,0.38095238095238093,1,5,0.2,4,4,1,3,CLE,0,31,,121,128,NA,L,2,4,PLAYOFF
PHX,2024-06-08,CLE,"LEONARD, KAWHI",36,21,8,2,6,4,2,0,1,9,17,0.5294117647058824,3,5,0.6,0,0,NA,2,CLE,0,35,,121,128,NA,L,2,4,PLAYOFF
PHX,2024-06-08,CLE,"BRIDGES, MIKAL",32,18,3,0,3,5,0,2,2,7,11,0.6363636363636364,1,3,0.3333333333333333,3,3,1,1,CLE,0,28,,121,128,NA,L,2,4,PLAYOFF
PHX,2024-06-08,CLE,"AYTON, DEANDRE",36,16,12,2,10,3,0,1,1,7,8,0.875,0,0,NA,2,3,0.6666666666666666,2,CLE,0,32,,121,128,NA,L,2,4,PLAYOFF
PHX,2024-06-08,CLE,"WESTBROOK, RUSSELL",16,14,3,2,1,2,0,0,1,6,10,0.6,0,1,0,2,2,1,1,CLE,0,19,,121,128,NA,L,2,4,PLAYOFF
PHX,2024-06-08,CLE,"AVDIJA, DENI",20,10,3,1,2,2,0,0,0,5,7,0.7142857142857143,0,0,NA,0,1,0,1,CLE,0,15,,121,128,23.42896174863388,L,2,4,PLAYOFF
PHX,2024-06-08,CLE,"SUGGS, JALEN",19,8,1,0,1,2,0,0,1,2,5,0.4,2,3,0.6666666666666666,2,2,1,3,CLE,0,11,,121,128,NA,L,2,4,PLAYOFF
PHX,2024-06-08,CLE,"WILLIAMS, JALEN",33,8,4,0,4,5,0,0,0,3,8,0.375,0,1,0,2,2,1,4,CLE,0,17,,121,128,NA,L,2,4,PLAYOFF
PHX,2024-06-08,CLE,"ACHIUWA, PRECIOUS",12,5,5,2,3,1,0,0,0,2,4,0.5,0,0,NA,1,2,0.5,0,CLE,0,11,,121,128,24.718579234972676,L,2,4,PLAYOFF
PHX,2024-06-09,@CLE,"BOOKER, DEVIN",43,39,9,2,7,5,1,0,4,15,30,0.5,2,8,0.25,7,7,1,0,CLE,0,54,,111,103,NA,W,3,4,PLAYOFF
PHX,2024-06-09,@CLE,"AYTON, DEANDRE",38,15,12,3,9,2,2,1,0,7,8,0.875,0,1,0,1,1,1,1,CLE,0,32,,111,103,NA,W,3,4,PLAYOFF
PHX,2024-06-09,@CLE,"WILLIAMS, JALEN",37,14,4,1,3,3,1,0,0,4,10,0.4,1,2,0.5,5,5,1,1,CLE,0,22,,111,103,NA,W,3,4,PLAYOFF
PHX,2024-06-09,@CLE,"BRIDGES, MIKAL",27,11,2,0,2,2,2,0,1,5,7,0.7142857142857143,1,1,1,0,0,NA,3,CLE,0,17,,111,103,NA,W,3,4,PLAYOFF
PHX,2024-06-09,@CLE,"LEONARD, KAWHI",36,10,9,0,9,9,2,4,1,2,9,0.2222222222222222,0,0,NA,6,8,0.75,4,CLE,0,34,,111,103,NA,W,3,4,PLAYOFF
PHX,2024-06-09,@CLE,"SUGGS, JALEN",18,8,4,0,4,6,0,0,1,4,7,0.5714285714285714,0,1,0,0,0,NA,2,CLE,0,18,,111,103,NA,W,3,4,PLAYOFF
PHX,2024-06-09,@CLE,"WESTBROOK, RUSSELL",19,8,2,0,2,1,0,0,1,4,10,0.4,0,1,0,0,0,NA,2,CLE,0,11,,111,103,NA,W,3,4,PLAYOFF
PHX,2024-06-09,@CLE,"AVDIJA, DENI",22,6,4,1,3,2,2,1,2,3,5,0.6,0,1,0,0,0,NA,0,CLE,0,15,,111,103,23.43169398907104,W,3,4,PLAYOFF
PHX,2024-06-11,@CLE,"WILLIAMS, JALEN",37,27,1,0,1,0,0,0,3,11,15,0.7333333333333333,1,3,0.3333333333333333,4,4,1,4,CLE,0,28,,115,128,NA,L,4,4,PLAYOFF
PHX,2024-06-11,@CLE,"BOOKER, DEVIN",42,20,4,0,4,8,1,0,1,8,23,0.34782608695652173,3,9,0.3333333333333333,1,1,1,2,CLE,0,33,,115,128,NA,L,4,4,PLAYOFF
PHX,2024-06-11,@CLE,"AYTON, DEANDRE",38,20,10,2,8,1,1,1,2,8,17,0.47058823529411764,0,2,0,4,4,1,2,CLE,0,33,,115,128,NA,L,4,4,PLAYOFF
PHX,2024-06-11,@CLE,"LEONARD, KAWHI",41,19,11,1,10,14,1,0,0,7,13,0.5384615384615384,1,4,0.25,4,4,1,1,CLE,1,45,,115,128,NA,L,4,4,PLAYOFF
PHX,2024-06-11,@CLE,"WALL, JOHN",18,11,4,4,0,4,0,0,1,5,10,0.5,1,2,0.5,0,0,NA,1,CLE,0,19,,115,128,NA,L,4,4,PLAYOFF
PHX,2024-06-11,@CLE,"SUGGS, JALEN",17,7,1,0,1,1,0,0,0,3,5,0.6,0,1,0,1,2,0.5,2,CLE,0,9,,115,128,NA,L,4,4,PLAYOFF
PHX,2024-06-11,@CLE,"BRIDGES, MIKAL",29,6,5,1,4,4,4,0,2,3,10,0.3,0,2,0,0,0,NA,2,CLE,0,19,,115,128,NA,L,4,4,PLAYOFF
PHX,2024-06-11,@CLE,"AVDIJA, DENI",18,5,3,0,3,2,1,1,0,1,3,0.3333333333333333,1,1,1,2,2,1,0,CLE,0,12,,115,128,23.437158469945356,L,4,4,PLAYOFF
PHX,2024-06-13,CLE,"LEONARD, KAWHI",39,40,4,1,3,6,1,0,1,16,19,0.8421052631578947,3,3,1,5,6,0.8333333333333334,2,CLE,0,51,,126,117,NA,W,5,4,PLAYOFF
PHX,2024-06-13,CLE,"BOOKER, DEVIN",39,31,4,0,4,4,0,0,5,9,16,0.5625,1,3,0.3333333333333333,12,12,1,3,CLE,0,39,,126,117,NA,W,5,4,PLAYOFF
PHX,2024-06-13,CLE,"WILLIAMS, JALEN",38,15,10,1,9,1,0,0,1,5,8,0.625,1,1,1,4,4,1,1,CLE,0,26,,126,117,NA,W,5,4,PLAYOFF
PHX,2024-06-13,CLE,"SUGGS, JALEN",19,12,2,2,0,5,2,0,2,6,14,0.42857142857142855,0,2,0,0,0,NA,2,CLE,0,21,,126,117,NA,W,5,4,PLAYOFF
PHX,2024-06-13,CLE,"AYTON, DEANDRE",38,11,18,2,16,3,1,1,0,5,8,0.625,0,0,NA,1,2,0.5,2,CLE,0,34,,126,117,NA,W,5,4,PLAYOFF
PHX,2024-06-13,CLE,"BRIDGES, MIKAL",30,9,6,2,4,4,1,0,1,4,10,0.4,1,2,0.5,0,0,NA,1,CLE,0,20,,126,117,NA,W,5,4,PLAYOFF
PHX,2024-06-13,CLE,"AVDIJA, DENI",19,4,2,0,2,0,1,0,0,2,5,0.4,0,1,0,0,0,NA,1,CLE,0,7,,126,117,23.442622950819672,W,5,4,PLAYOFF
PHX,2024-06-13,CLE,"WALL, JOHN",18,4,3,0,3,4,0,0,1,1,4,0.25,0,0,NA,2,2,1,2,CLE,0,11,,126,117,NA,W,5,4,PLAYOFF
PHX,2024-06-15,@CLE,"BOOKER, DEVIN",40,34,6,2,4,7,1,1,4,12,28,0.42857142857142855,5,10,0.5,5,5,1,3,CLE,0,49,,114,122,NA,L,6,4,PLAYOFF
PHX,2024-06-15,@CLE,"LEONARD, KAWHI",35,23,5,0,5,4,2,0,0,9,17,0.5294117647058824,1,4,0.25,4,4,1,5,CLE,0,34,,114,122,NA,L,6,4,PLAYOFF
PHX,2024-06-15,@CLE,"WILLIAMS, JALEN",39,16,4,1,3,5,1,0,4,5,11,0.45454545454545453,0,1,0,6,6,1,3,CLE,0,26,,114,122,NA,L,6,4,PLAYOFF
PHX,2024-06-15,@CLE,"WALL, JOHN",21,13,2,0,2,3,0,0,0,6,9,0.6666666666666666,1,1,1,0,0,NA,1,CLE,0,18,,114,122,NA,L,6,4,PLAYOFF
PHX,2024-06-15,@CLE,"SUGGS, JALEN",17,9,2,2,0,0,1,0,0,4,8,0.5,1,3,0.3333333333333333,0,0,NA,1,CLE,0,12,,114,122,NA,L,6,4,PLAYOFF
PHX,2024-06-15,@CLE,"AYTON, DEANDRE",38,9,13,2,11,3,1,2,0,4,8,0.5,0,0,NA,1,2,0.5,2,CLE,0,28,,114,122,NA,L,6,4,PLAYOFF
PHX,2024-06-15,@CLE,"AVDIJA, DENI",20,8,2,0,2,2,0,0,0,3,8,0.375,0,1,0,2,2,1,1,CLE,0,12,,114,122,23.44808743169399,L,6,4,PLAYOFF
PHX,2024-06-15,@CLE,"BRIDGES, MIKAL",30,2,4,1,3,2,0,0,1,1,2,0.5,0,0,NA,0,0,NA,2,CLE,0,8,,114,122,NA,L,6,4,PLAYOFF
PHX,2024-06-16,CLE,"BOOKER, DEVIN",35,24,1,0,1,6,1,0,2,10,22,0.45454545454545453,2,9,0.2222222222222222,2,3,0.6666666666666666,5,CLE,0,32,,119,122,NA,L,7,4,PLAYOFF
PHX,2024-06-16,CLE,"LEONARD, KAWHI",42,24,8,0,8,5,1,0,1,8,13,0.6153846153846154,0,1,0,8,8,1,1,CLE,0,38,,119,122,NA,L,7,4,PLAYOFF
PHX,2024-06-16,CLE,"WALL, JOHN",13,19,0,0,0,1,0,0,1,8,11,0.7272727272727273,3,4,0.75,0,0,NA,1,CLE,0,20,,119,122,NA,L,7,4,PLAYOFF
PHX,2024-06-16,CLE,"AYTON, DEANDRE",35,14,11,3,8,2,2,0,1,4,8,0.5,0,1,0,6,6,1,2,CLE,0,29,,119,122,NA,L,7,4,PLAYOFF
PHX,2024-06-16,CLE,"BRIDGES, MIKAL",31,12,2,0,2,4,1,1,0,5,6,0.8333333333333334,1,1,1,1,1,1,2,CLE,0,20,,119,122,NA,L,7,4,PLAYOFF
PHX,2024-06-16,CLE,"SUGGS, JALEN",27,11,0,0,0,6,0,0,0,5,9,0.5555555555555556,1,1,1,0,0,NA,2,CLE,0,17,,119,122,NA,L,7,4,PLAYOFF
PHX,2024-06-16,CLE,"AVDIJA, DENI",19,11,5,0,5,2,0,0,0,4,7,0.5714285714285714,2,2,1,1,3,0.3333333333333333,3,CLE,0,18,,119,122,23.450819672131146,L,7,4,PLAYOFF
PHX,2024-06-16,CLE,"WILLIAMS, JALEN",38,4,4,0,4,2,2,0,2,1,7,0.14285714285714285,0,2,0,2,2,1,3,CLE,0,12,,119,122,NA,L,7,4,PLAYOFF
SAC,2024-04-23,@OKC,"HARDEN, JAMES",34,42,6,0,6,6,1,0,3,15,22,0.6818181818181818,2,4,0.5,10,10,1,1,OKC,0,55,,131,101,NA,W,1,1,PLAYOFF
SAC,2024-04-23,@OKC,"MURRAY, JAMAL",37,27,4,1,3,6,1,0,2,10,22,0.45454545454545453,1,3,0.3333333333333333,6,6,1,2,OKC,0,38,,131,101,NA,W,1,1,PLAYOFF
SAC,2024-04-23,@OKC,"ALLEN, JARRETT",35,19,19,4,15,3,2,1,0,9,13,0.6923076923076923,0,0,NA,1,1,1,3,OKC,0,44,,131,101,NA,W,1,1,PLAYOFF
SAC,2024-04-23,@OKC,"MARKKANEN, LAURI",36,15,4,0,4,2,0,2,1,6,6,1,1,1,1,2,2,1,0,OKC,0,23,,131,101,NA,W,1,1,PLAYOFF
SAC,2024-04-23,@OKC,"INGLES, JOE",15,11,3,0,3,1,1,0,0,5,7,0.7142857142857143,1,3,0.3333333333333333,0,0,NA,1,OKC,0,16,,131,101,NA,W,1,1,PLAYOFF
SAC,2024-04-23,@OKC,"JONES, TRE",15,8,2,1,1,3,0,0,1,3,8,0.375,0,1,0,2,2,1,1,OKC,0,13,,131,101,24.2896174863388,W,1,1,PLAYOFF
SAC,2024-04-23,@OKC,"DORT, LUGUENTZ",36,5,4,0,4,5,3,0,0,2,7,0.2857142857142857,1,2,0.5,0,0,NA,2,OKC,0,17,,131,101,NA,W,1,1,PLAYOFF
SAC,2024-04-23,@OKC,"EUBANKS, DREW",13,2,3,0,3,0,1,1,0,1,3,0.3333333333333333,0,0,NA,0,0,NA,0,OKC,0,7,,131,101,NA,W,1,1,PLAYOFF
SAC,2024-04-23,@OKC,"OKOGIE, JOSH",9,2,1,0,1,2,0,0,1,1,2,0.5,0,1,0,0,0,NA,3,OKC,0,5,,131,101,NA,W,1,1,PLAYOFF
SAC,2024-04-23,@OKC,"MERRILL, SAM",10,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,0,0,NA,0,OKC,0,1,,131,101,NA,W,1,1,PLAYOFF
SAC,2024-04-27,@OKC,"MURRAY, JAMAL",36,18,5,0,5,2,0,1,0,6,12,0.5,2,5,0.4,4,4,1,0,OKC,0,26,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"DORT, LUGUENTZ",40,15,6,0,6,5,0,0,2,6,11,0.5454545454545454,1,3,0.3333333333333333,2,2,1,4,OKC,0,26,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"HARDEN, JAMES",34,14,1,0,1,6,0,0,1,5,17,0.29411764705882354,3,10,0.3,1,1,1,4,OKC,0,21,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"ALLEN, JARRETT",37,13,9,0,9,3,0,0,4,5,8,0.625,0,0,NA,3,5,0.6,2,OKC,0,25,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"JONES, TRE",12,13,4,1,3,0,0,0,0,6,10,0.6,1,2,0.5,0,0,NA,0,OKC,0,17,,99,126,24.30054644808743,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"MARKKANEN, LAURI",21,8,6,0,6,0,0,0,1,2,5,0.4,0,1,0,4,6,0.6666666666666666,6,OKC,0,14,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"OKOGIE, JOSH",13,5,4,1,3,0,0,0,1,2,5,0.4,0,2,0,1,1,1,0,OKC,0,9,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"MERRILL, SAM",13,5,0,0,0,0,0,0,0,1,2,0.5,0,0,NA,3,3,1,0,OKC,0,5,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"INGLES, JOE",16,4,4,0,4,2,1,0,0,1,8,0.125,0,2,0,2,2,1,0,OKC,0,11,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"EUBANKS, DREW",16,4,3,1,2,1,0,0,1,2,5,0.4,0,0,NA,0,0,NA,1,OKC,0,8,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"HOWARD, JETT",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,OKC,0,0,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-04-27,@OKC,"YOUNG, THADDEUS",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,OKC,0,0,,99,126,NA,L,2,1,PLAYOFF
SAC,2024-05-01,OKC,"HARDEN, JAMES",40,28,4,0,4,7,1,1,4,9,25,0.36,5,17,0.29411764705882354,5,5,1,3,OKC,0,41,,117,124,NA,L,3,1,PLAYOFF
SAC,2024-05-01,OKC,"MARKKANEN, LAURI",38,28,6,1,5,1,0,0,1,9,22,0.4090909090909091,0,4,0,10,11,0.9090909090909091,1,OKC,0,35,,117,124,NA,L,3,1,PLAYOFF
SAC,2024-05-01,OKC,"DORT, LUGUENTZ",40,19,6,0,6,8,1,0,1,7,11,0.6363636363636364,4,6,0.6666666666666666,1,1,1,1,OKC,0,34,,117,124,NA,L,3,1,PLAYOFF
SAC,2024-05-01,OKC,"MURRAY, JAMAL",39,18,4,1,3,5,0,0,2,8,14,0.5714285714285714,0,1,0,2,2,1,2,OKC,0,27,,117,124,NA,L,3,1,PLAYOFF
SAC,2024-05-01,OKC,"ALLEN, JARRETT",39,6,11,4,7,2,0,0,1,2,6,0.3333333333333333,0,0,NA,2,3,0.6666666666666666,4,OKC,0,19,,117,124,NA,L,3,1,PLAYOFF
SAC,2024-05-01,OKC,"INGLES, JOE",10,5,2,1,1,0,0,0,1,2,5,0.4,0,0,NA,1,1,1,1,OKC,0,7,,117,124,NA,L,3,1,PLAYOFF
SAC,2024-05-01,OKC,"OKOGIE, JOSH",9,5,5,0,5,1,0,0,0,2,4,0.5,0,0,NA,1,1,1,1,OKC,0,11,,117,124,NA,L,3,1,PLAYOFF
SAC,2024-05-01,OKC,"JONES, TRE",7,4,0,0,0,2,0,0,0,2,3,0.6666666666666666,0,0,NA,0,0,NA,0,OKC,0,6,,117,124,24.311475409836067,L,3,1,PLAYOFF
SAC,2024-05-01,OKC,"MERRILL, SAM",9,4,0,0,0,0,0,0,0,2,3,0.6666666666666666,0,0,NA,0,0,NA,0,OKC,0,4,,117,124,NA,L,3,1,PLAYOFF
SAC,2024-05-01,OKC,"EUBANKS, DREW",9,0,4,1,3,1,2,0,0,0,1,0,0,0,NA,0,0,NA,0,OKC,0,7,,117,124,NA,L,3,1,PLAYOFF
SAC,2024-05-05,OKC,"MURRAY, JAMAL",38,35,7,0,7,10,1,0,4,13,20,0.65,2,5,0.4,7,7,1,3,OKC,0,53,,127,125,NA,W,4,1,PLAYOFF
SAC,2024-05-05,OKC,"ALLEN, JARRETT",38,26,11,2,9,1,1,0,2,12,16,0.75,0,1,0,2,4,0.5,1,OKC,0,39,,127,125,NA,W,4,1,PLAYOFF
SAC,2024-05-05,OKC,"MARKKANEN, LAURI",39,20,8,0,8,1,0,0,0,7,12,0.5833333333333334,3,5,0.6,3,3,1,1,OKC,0,29,,127,125,NA,W,4,1,PLAYOFF
SAC,2024-05-05,OKC,"HARDEN, JAMES",42,19,5,1,4,9,2,1,2,7,15,0.4666666666666667,2,5,0.4,3,4,0.75,2,OKC,0,36,,127,125,NA,W,4,1,PLAYOFF
SAC,2024-05-05,OKC,"DORT, LUGUENTZ",42,14,5,2,3,6,3,0,1,6,16,0.375,2,5,0.4,0,0,NA,0,OKC,0,28,,127,125,NA,W,4,1,PLAYOFF
SAC,2024-05-05,OKC,"INGLES, JOE",11,5,2,0,2,1,1,0,0,2,4,0.5,0,1,0,1,1,1,2,OKC,0,9,,127,125,NA,W,4,1,PLAYOFF
SAC,2024-05-05,OKC,"JONES, TRE",13,4,1,0,1,0,0,0,1,2,7,0.2857142857142857,0,1,0,0,0,NA,0,OKC,0,5,,127,125,24.3224043715847,W,4,1,PLAYOFF
SAC,2024-05-05,OKC,"EUBANKS, DREW",8,2,2,1,1,0,0,1,0,1,1,1,0,0,NA,0,0,NA,0,OKC,0,5,,127,125,NA,W,4,1,PLAYOFF
SAC,2024-05-05,OKC,"OKOGIE, JOSH",9,2,0,0,0,1,0,0,0,0,0,NA,0,0,NA,2,2,1,0,OKC,0,3,,127,125,NA,W,4,1,PLAYOFF
SAC,2024-05-08,@OKC,"MURRAY, JAMAL",36,27,6,1,5,2,0,0,4,11,20,0.55,1,6,0.16666666666666666,4,4,1,3,OKC,0,35,,116,129,NA,L,5,1,PLAYOFF
SAC,2024-05-08,@OKC,"HARDEN, JAMES",39,24,8,0,8,11,1,0,3,11,29,0.3793103448275862,2,10,0.2,0,0,NA,5,OKC,0,44,,116,129,NA,L,5,1,PLAYOFF
SAC,2024-05-08,@OKC,"ALLEN, JARRETT",44,22,16,5,11,4,2,1,1,10,15,0.6666666666666666,0,0,NA,2,2,1,3,OKC,0,45,,116,129,NA,L,5,1,PLAYOFF
SAC,2024-05-08,@OKC,"DORT, LUGUENTZ",39,16,3,1,2,3,1,0,3,6,11,0.5454545454545454,3,3,1,1,1,1,1,OKC,0,23,,116,129,NA,L,5,1,PLAYOFF
SAC,2024-05-08,@OKC,"MARKKANEN, LAURI",36,16,7,0,7,1,0,0,0,6,12,0.5,0,0,NA,4,5,0.8,1,OKC,0,24,,116,129,NA,L,5,1,PLAYOFF
